"from_table","from_column","to_table","to_column"
"analytics_campaign_performance","utm_campaign","data_coupon_usage","utm_campaign"
"analytics_campaign_performance","utm_medium","data_coupon_usage","utm_medium"
"analytics_campaign_performance","utm_source","data_coupon_usage","utm_source"
"analytics_inventory_movements","brand_name","analytics_inventory_summary","brand_name"
"analytics_inventory_movements","category_name","analytics_inventory_summary","category_name"
"analytics_inventory_movements","created_at","analytics_inventory_summary","created_at"
"analytics_inventory_movements","created_at","base_modules","created_at"
"analytics_inventory_movements","created_at","config_nav_groups","created_at"
"analytics_inventory_movements","created_at","config_nav_items","created_at"
"analytics_inventory_movements","created_at","data_addresses","created_at"
"analytics_inventory_movements","created_at","data_coupon_usage","created_at"
"analytics_inventory_movements","created_at","data_coupons_info","created_at"
"analytics_inventory_movements","created_at","data_customer_discount","created_at"
"analytics_inventory_movements","created_at","data_customer_engagement","created_at"
"analytics_inventory_movements","created_at","data_customer_info","created_at"
"analytics_inventory_movements","created_at","data_customer_login_history","created_at"
"analytics_inventory_movements","created_at","data_customer_loyalty","created_at"
"analytics_inventory_movements","created_at","data_inventory_current","created_at"
"analytics_inventory_movements","created_at","data_inventory_movements","created_at"
"analytics_inventory_movements","created_at","data_prod_info","created_at"
"analytics_inventory_movements","created_at","data_product_brands","created_at"
"analytics_inventory_movements","created_at","data_product_categories","created_at"
"analytics_inventory_movements","created_at","data_product_external_ids","created_at"
"analytics_inventory_movements","created_at","data_product_variants","created_at"
"analytics_inventory_movements","created_at","data_purchase_order_history","created_at"
"analytics_inventory_movements","created_at","data_purchase_order_items","created_at"
"analytics_inventory_movements","created_at","data_purchase_order_receipt_items","created_at"
"analytics_inventory_movements","created_at","data_purchase_order_receipts","created_at"
"analytics_inventory_movements","created_at","data_purchase_orders","created_at"
"analytics_inventory_movements","created_at","data_sales_order_history","created_at"
"analytics_inventory_movements","created_at","data_sales_order_items","created_at"
"analytics_inventory_movements","created_at","data_sales_orders","created_at"
"analytics_inventory_movements","created_at","data_user_info","created_at"
"analytics_inventory_movements","created_at","data_user_sessions","created_at"
"analytics_inventory_movements","created_at","data_vendor_contacts","created_at"
"analytics_inventory_movements","created_at","data_vendor_info","created_at"
"analytics_inventory_movements","created_at","data_vendor_locations","created_at"
"analytics_inventory_movements","created_at","master_address_types","created_at"
"analytics_inventory_movements","created_at","master_company_types","created_at"
"analytics_inventory_movements","created_at","master_coupon_types","created_at"
"analytics_inventory_movements","created_at","master_inventory_location","created_at"
"analytics_inventory_movements","created_at","master_payment_methods","created_at"
"analytics_inventory_movements","created_at","master_payment_terms","created_at"
"analytics_inventory_movements","created_at","master_purchase_order_statuses","created_at"
"analytics_inventory_movements","created_at","master_sales_order_statuses","created_at"
"analytics_inventory_movements","created_at","master_user_roles","created_at"
"analytics_inventory_movements","dim_id","data_inventory_movements","dim_id"
"analytics_inventory_movements","location_code","analytics_inventory_summary","location_code"
"analytics_inventory_movements","location_code","data_vendor_locations","location_code"
"analytics_inventory_movements","location_code","master_inventory_location","location_code"
"analytics_inventory_movements","location_name","analytics_inventory_summary","location_name"
"analytics_inventory_movements","location_name","data_vendor_locations","location_name"
"analytics_inventory_movements","location_name","master_inventory_location","location_name"
"analytics_inventory_movements","location_type","analytics_inventory_summary","location_type"
"analytics_inventory_movements","location_type","master_inventory_location","location_type"
"analytics_inventory_movements","movement_date","data_inventory_movements","movement_date"
"analytics_inventory_movements","movement_type","data_inventory_movements","movement_type"
"analytics_inventory_movements","product_name","analytics_inventory_summary","product_name"
"analytics_inventory_movements","product_name","data_sales_order_items","product_name"
"analytics_inventory_movements","product_sku","analytics_inventory_summary","product_sku"
"analytics_inventory_movements","quantity_change","data_inventory_movements","quantity_change"
"analytics_inventory_movements","reference_id","data_inventory_movements","reference_id"
"analytics_inventory_movements","reference_type","data_inventory_movements","reference_type"
"analytics_inventory_movements","total_value","analytics_inventory_summary","total_value"
"analytics_inventory_movements","total_value","data_inventory_current","total_value"
"analytics_inventory_movements","total_value","data_inventory_movements","total_value"
"analytics_inventory_movements","unit_cost","analytics_inventory_summary","unit_cost"
"analytics_inventory_movements","unit_cost","data_inventory_current","unit_cost"
"analytics_inventory_movements","unit_cost","data_inventory_movements","unit_cost"
"analytics_inventory_movements","variant_sku","analytics_inventory_summary","variant_sku"
"analytics_inventory_movements","variant_sku","data_product_variants","variant_sku"
"analytics_inventory_summary","brand_name","analytics_inventory_movements","brand_name"
"analytics_inventory_summary","category_name","analytics_inventory_movements","category_name"
"analytics_inventory_summary","created_at","analytics_inventory_movements","created_at"
"analytics_inventory_summary","created_at","base_modules","created_at"
"analytics_inventory_summary","created_at","config_nav_groups","created_at"
"analytics_inventory_summary","created_at","config_nav_items","created_at"
"analytics_inventory_summary","created_at","data_addresses","created_at"
"analytics_inventory_summary","created_at","data_coupon_usage","created_at"
"analytics_inventory_summary","created_at","data_coupons_info","created_at"
"analytics_inventory_summary","created_at","data_customer_discount","created_at"
"analytics_inventory_summary","created_at","data_customer_engagement","created_at"
"analytics_inventory_summary","created_at","data_customer_info","created_at"
"analytics_inventory_summary","created_at","data_customer_login_history","created_at"
"analytics_inventory_summary","created_at","data_customer_loyalty","created_at"
"analytics_inventory_summary","created_at","data_inventory_current","created_at"
"analytics_inventory_summary","created_at","data_inventory_movements","created_at"
"analytics_inventory_summary","created_at","data_prod_info","created_at"
"analytics_inventory_summary","created_at","data_product_brands","created_at"
"analytics_inventory_summary","created_at","data_product_categories","created_at"
"analytics_inventory_summary","created_at","data_product_external_ids","created_at"
"analytics_inventory_summary","created_at","data_product_variants","created_at"
"analytics_inventory_summary","created_at","data_purchase_order_history","created_at"
"analytics_inventory_summary","created_at","data_purchase_order_items","created_at"
"analytics_inventory_summary","created_at","data_purchase_order_receipt_items","created_at"
"analytics_inventory_summary","created_at","data_purchase_order_receipts","created_at"
"analytics_inventory_summary","created_at","data_purchase_orders","created_at"
"analytics_inventory_summary","created_at","data_sales_order_history","created_at"
"analytics_inventory_summary","created_at","data_sales_order_items","created_at"
"analytics_inventory_summary","created_at","data_sales_orders","created_at"
"analytics_inventory_summary","created_at","data_user_info","created_at"
"analytics_inventory_summary","created_at","data_user_sessions","created_at"
"analytics_inventory_summary","created_at","data_vendor_contacts","created_at"
"analytics_inventory_summary","created_at","data_vendor_info","created_at"
"analytics_inventory_summary","created_at","data_vendor_locations","created_at"
"analytics_inventory_summary","created_at","master_address_types","created_at"
"analytics_inventory_summary","created_at","master_company_types","created_at"
"analytics_inventory_summary","created_at","master_coupon_types","created_at"
"analytics_inventory_summary","created_at","master_inventory_location","created_at"
"analytics_inventory_summary","created_at","master_payment_methods","created_at"
"analytics_inventory_summary","created_at","master_payment_terms","created_at"
"analytics_inventory_summary","created_at","master_purchase_order_statuses","created_at"
"analytics_inventory_summary","created_at","master_sales_order_statuses","created_at"
"analytics_inventory_summary","created_at","master_user_roles","created_at"
"analytics_inventory_summary","last_updated","data_inventory_current","last_updated"
"analytics_inventory_summary","location_code","analytics_inventory_movements","location_code"
"analytics_inventory_summary","location_code","data_vendor_locations","location_code"
"analytics_inventory_summary","location_code","master_inventory_location","location_code"
"analytics_inventory_summary","location_name","analytics_inventory_movements","location_name"
"analytics_inventory_summary","location_name","data_vendor_locations","location_name"
"analytics_inventory_summary","location_name","master_inventory_location","location_name"
"analytics_inventory_summary","location_type","analytics_inventory_movements","location_type"
"analytics_inventory_summary","location_type","master_inventory_location","location_type"
"analytics_inventory_summary","product_name","analytics_inventory_movements","product_name"
"analytics_inventory_summary","product_name","data_sales_order_items","product_name"
"analytics_inventory_summary","product_sku","analytics_inventory_movements","product_sku"
"analytics_inventory_summary","quantity_available","data_inventory_current","quantity_available"
"analytics_inventory_summary","quantity_reserved","data_inventory_current","quantity_reserved"
"analytics_inventory_summary","quantity_total","data_inventory_current","quantity_total"
"analytics_inventory_summary","total_value","analytics_inventory_movements","total_value"
"analytics_inventory_summary","total_value","data_inventory_current","total_value"
"analytics_inventory_summary","total_value","data_inventory_movements","total_value"
"analytics_inventory_summary","unit_cost","analytics_inventory_movements","unit_cost"
"analytics_inventory_summary","unit_cost","data_inventory_current","unit_cost"
"analytics_inventory_summary","unit_cost","data_inventory_movements","unit_cost"
"analytics_inventory_summary","variant_name","data_product_variants","variant_name"
"analytics_inventory_summary","variant_sku","analytics_inventory_movements","variant_sku"
"analytics_inventory_summary","variant_sku","data_product_variants","variant_sku"
"base_modules","created_at","analytics_inventory_movements","created_at"
"base_modules","created_at","analytics_inventory_summary","created_at"
"base_modules","created_at","config_nav_groups","created_at"
"base_modules","created_at","config_nav_items","created_at"
"base_modules","created_at","data_addresses","created_at"
"base_modules","created_at","data_coupon_usage","created_at"
"base_modules","created_at","data_coupons_info","created_at"
"base_modules","created_at","data_customer_discount","created_at"
"base_modules","created_at","data_customer_engagement","created_at"
"base_modules","created_at","data_customer_info","created_at"
"base_modules","created_at","data_customer_login_history","created_at"
"base_modules","created_at","data_customer_loyalty","created_at"
"base_modules","created_at","data_inventory_current","created_at"
"base_modules","created_at","data_inventory_movements","created_at"
"base_modules","created_at","data_prod_info","created_at"
"base_modules","created_at","data_product_brands","created_at"
"base_modules","created_at","data_product_categories","created_at"
"base_modules","created_at","data_product_external_ids","created_at"
"base_modules","created_at","data_product_variants","created_at"
"base_modules","created_at","data_purchase_order_history","created_at"
"base_modules","created_at","data_purchase_order_items","created_at"
"base_modules","created_at","data_purchase_order_receipt_items","created_at"
"base_modules","created_at","data_purchase_order_receipts","created_at"
"base_modules","created_at","data_purchase_orders","created_at"
"base_modules","created_at","data_sales_order_history","created_at"
"base_modules","created_at","data_sales_order_items","created_at"
"base_modules","created_at","data_sales_orders","created_at"
"base_modules","created_at","data_user_info","created_at"
"base_modules","created_at","data_user_sessions","created_at"
"base_modules","created_at","data_vendor_contacts","created_at"
"base_modules","created_at","data_vendor_info","created_at"
"base_modules","created_at","data_vendor_locations","created_at"
"base_modules","created_at","master_address_types","created_at"
"base_modules","created_at","master_company_types","created_at"
"base_modules","created_at","master_coupon_types","created_at"
"base_modules","created_at","master_inventory_location","created_at"
"base_modules","created_at","master_payment_methods","created_at"
"base_modules","created_at","master_payment_terms","created_at"
"base_modules","created_at","master_purchase_order_statuses","created_at"
"base_modules","created_at","master_sales_order_statuses","created_at"
"base_modules","created_at","master_user_roles","created_at"
"base_modules","deleted_at","data_addresses","deleted_at"
"base_modules","deleted_at","data_coupon_usage","deleted_at"
"base_modules","deleted_at","data_coupons_info","deleted_at"
"base_modules","deleted_at","data_customer_discount","deleted_at"
"base_modules","deleted_at","data_customer_engagement","deleted_at"
"base_modules","deleted_at","data_customer_info","deleted_at"
"base_modules","deleted_at","data_customer_loyalty","deleted_at"
"base_modules","deleted_at","data_inventory_current","deleted_at"
"base_modules","deleted_at","data_inventory_movements","deleted_at"
"base_modules","deleted_at","data_prod_info","deleted_at"
"base_modules","deleted_at","data_product_brands","deleted_at"
"base_modules","deleted_at","data_product_categories","deleted_at"
"base_modules","deleted_at","data_product_variants","deleted_at"
"base_modules","deleted_at","data_purchase_order_items","deleted_at"
"base_modules","deleted_at","data_purchase_order_receipt_items","deleted_at"
"base_modules","deleted_at","data_purchase_order_receipts","deleted_at"
"base_modules","deleted_at","data_purchase_orders","deleted_at"
"base_modules","deleted_at","data_sales_order_history","deleted_at"
"base_modules","deleted_at","data_sales_order_items","deleted_at"
"base_modules","deleted_at","data_sales_orders","deleted_at"
"base_modules","deleted_at","data_user_info","deleted_at"
"base_modules","deleted_at","data_vendor_contacts","deleted_at"
"base_modules","deleted_at","data_vendor_info","deleted_at"
"base_modules","deleted_at","data_vendor_locations","deleted_at"
"base_modules","deleted_at","master_address_types","deleted_at"
"base_modules","deleted_at","master_company_types","deleted_at"
"base_modules","deleted_at","master_coupon_types","deleted_at"
"base_modules","deleted_at","master_inventory_location","deleted_at"
"base_modules","deleted_at","master_payment_methods","deleted_at"
"base_modules","deleted_at","master_payment_terms","deleted_at"
"base_modules","deleted_at","master_purchase_order_statuses","deleted_at"
"base_modules","deleted_at","master_sales_order_statuses","deleted_at"
"base_modules","deleted_at","master_user_roles","deleted_at"
"base_modules","description","data_coupons_info","description"
"base_modules","description","data_prod_info","description"
"base_modules","description","data_product_brands","description"
"base_modules","description","data_product_categories","description"
"base_modules","description","master_address_types","description"
"base_modules","description","master_company_types","description"
"base_modules","description","master_coupon_types","description"
"base_modules","description","master_payment_methods","description"
"base_modules","description","master_payment_terms","description"
"base_modules","description","master_purchase_order_statuses","description"
"base_modules","description","master_sales_order_statuses","description"
"base_modules","description","master_user_roles","description"
"base_modules","is_active","config_nav_groups","is_active"
"base_modules","is_active","config_nav_items","is_active"
"base_modules","is_active","data_addresses","is_active"
"base_modules","is_active","data_coupons_info","is_active"
"base_modules","is_active","data_customer_discount","is_active"
"base_modules","is_active","data_customer_info","is_active"
"base_modules","is_active","data_product_brands","is_active"
"base_modules","is_active","data_product_categories","is_active"
"base_modules","is_active","data_product_variants","is_active"
"base_modules","is_active","data_user_info","is_active"
"base_modules","is_active","data_user_sessions","is_active"
"base_modules","is_active","data_vendor_contacts","is_active"
"base_modules","is_active","data_vendor_info","is_active"
"base_modules","is_active","data_vendor_locations","is_active"
"base_modules","is_active","master_address_types","is_active"
"base_modules","is_active","master_company_types","is_active"
"base_modules","is_active","master_coupon_types","is_active"
"base_modules","is_active","master_inventory_location","is_active"
"base_modules","is_active","master_payment_methods","is_active"
"base_modules","is_active","master_payment_terms","is_active"
"base_modules","is_active","master_purchase_order_statuses","is_active"
"base_modules","is_active","master_sales_order_statuses","is_active"
"base_modules","is_active","master_user_roles","is_active"
"base_modules","updated_at","config_nav_groups","updated_at"
"base_modules","updated_at","config_nav_items","updated_at"
"base_modules","updated_at","data_addresses","updated_at"
"base_modules","updated_at","data_coupons_info","updated_at"
"base_modules","updated_at","data_customer_discount","updated_at"
"base_modules","updated_at","data_customer_engagement","updated_at"
"base_modules","updated_at","data_customer_info","updated_at"
"base_modules","updated_at","data_customer_loyalty","updated_at"
"base_modules","updated_at","data_prod_info","updated_at"
"base_modules","updated_at","data_product_brands","updated_at"
"base_modules","updated_at","data_product_categories","updated_at"
"base_modules","updated_at","data_product_variants","updated_at"
"base_modules","updated_at","data_purchase_order_items","updated_at"
"base_modules","updated_at","data_purchase_order_receipt_items","updated_at"
"base_modules","updated_at","data_purchase_order_receipts","updated_at"
"base_modules","updated_at","data_purchase_orders","updated_at"
"base_modules","updated_at","data_sales_order_items","updated_at"
"base_modules","updated_at","data_sales_orders","updated_at"
"base_modules","updated_at","data_user_info","updated_at"
"base_modules","updated_at","data_vendor_contacts","updated_at"
"base_modules","updated_at","data_vendor_info","updated_at"
"base_modules","updated_at","data_vendor_locations","updated_at"
"base_modules","updated_at","master_address_types","updated_at"
"base_modules","updated_at","master_company_types","updated_at"
"base_modules","updated_at","master_coupon_types","updated_at"
"base_modules","updated_at","master_inventory_location","updated_at"
"base_modules","updated_at","master_payment_methods","updated_at"
"base_modules","updated_at","master_payment_terms","updated_at"
"base_modules","updated_at","master_purchase_order_statuses","updated_at"
"base_modules","updated_at","master_sales_order_statuses","updated_at"
"base_modules","updated_at","master_user_roles","updated_at"
"config_nav_groups","created_at","analytics_inventory_movements","created_at"
"config_nav_groups","created_at","analytics_inventory_summary","created_at"
"config_nav_groups","created_at","base_modules","created_at"
"config_nav_groups","created_at","config_nav_items","created_at"
"config_nav_groups","created_at","data_addresses","created_at"
"config_nav_groups","created_at","data_coupon_usage","created_at"
"config_nav_groups","created_at","data_coupons_info","created_at"
"config_nav_groups","created_at","data_customer_discount","created_at"
"config_nav_groups","created_at","data_customer_engagement","created_at"
"config_nav_groups","created_at","data_customer_info","created_at"
"config_nav_groups","created_at","data_customer_login_history","created_at"
"config_nav_groups","created_at","data_customer_loyalty","created_at"
"config_nav_groups","created_at","data_inventory_current","created_at"
"config_nav_groups","created_at","data_inventory_movements","created_at"
"config_nav_groups","created_at","data_prod_info","created_at"
"config_nav_groups","created_at","data_product_brands","created_at"
"config_nav_groups","created_at","data_product_categories","created_at"
"config_nav_groups","created_at","data_product_external_ids","created_at"
"config_nav_groups","created_at","data_product_variants","created_at"
"config_nav_groups","created_at","data_purchase_order_history","created_at"
"config_nav_groups","created_at","data_purchase_order_items","created_at"
"config_nav_groups","created_at","data_purchase_order_receipt_items","created_at"
"config_nav_groups","created_at","data_purchase_order_receipts","created_at"
"config_nav_groups","created_at","data_purchase_orders","created_at"
"config_nav_groups","created_at","data_sales_order_history","created_at"
"config_nav_groups","created_at","data_sales_order_items","created_at"
"config_nav_groups","created_at","data_sales_orders","created_at"
"config_nav_groups","created_at","data_user_info","created_at"
"config_nav_groups","created_at","data_user_sessions","created_at"
"config_nav_groups","created_at","data_vendor_contacts","created_at"
"config_nav_groups","created_at","data_vendor_info","created_at"
"config_nav_groups","created_at","data_vendor_locations","created_at"
"config_nav_groups","created_at","master_address_types","created_at"
"config_nav_groups","created_at","master_company_types","created_at"
"config_nav_groups","created_at","master_coupon_types","created_at"
"config_nav_groups","created_at","master_inventory_location","created_at"
"config_nav_groups","created_at","master_payment_methods","created_at"
"config_nav_groups","created_at","master_payment_terms","created_at"
"config_nav_groups","created_at","master_purchase_order_statuses","created_at"
"config_nav_groups","created_at","master_sales_order_statuses","created_at"
"config_nav_groups","created_at","master_user_roles","created_at"
"config_nav_groups","is_active","base_modules","is_active"
"config_nav_groups","is_active","config_nav_items","is_active"
"config_nav_groups","is_active","data_addresses","is_active"
"config_nav_groups","is_active","data_coupons_info","is_active"
"config_nav_groups","is_active","data_customer_discount","is_active"
"config_nav_groups","is_active","data_customer_info","is_active"
"config_nav_groups","is_active","data_product_brands","is_active"
"config_nav_groups","is_active","data_product_categories","is_active"
"config_nav_groups","is_active","data_product_variants","is_active"
"config_nav_groups","is_active","data_user_info","is_active"
"config_nav_groups","is_active","data_user_sessions","is_active"
"config_nav_groups","is_active","data_vendor_contacts","is_active"
"config_nav_groups","is_active","data_vendor_info","is_active"
"config_nav_groups","is_active","data_vendor_locations","is_active"
"config_nav_groups","is_active","master_address_types","is_active"
"config_nav_groups","is_active","master_company_types","is_active"
"config_nav_groups","is_active","master_coupon_types","is_active"
"config_nav_groups","is_active","master_inventory_location","is_active"
"config_nav_groups","is_active","master_payment_methods","is_active"
"config_nav_groups","is_active","master_payment_terms","is_active"
"config_nav_groups","is_active","master_purchase_order_statuses","is_active"
"config_nav_groups","is_active","master_sales_order_statuses","is_active"
"config_nav_groups","is_active","master_user_roles","is_active"
"config_nav_groups","updated_at","base_modules","updated_at"
"config_nav_groups","updated_at","config_nav_items","updated_at"
"config_nav_groups","updated_at","data_addresses","updated_at"
"config_nav_groups","updated_at","data_coupons_info","updated_at"
"config_nav_groups","updated_at","data_customer_discount","updated_at"
"config_nav_groups","updated_at","data_customer_engagement","updated_at"
"config_nav_groups","updated_at","data_customer_info","updated_at"
"config_nav_groups","updated_at","data_customer_loyalty","updated_at"
"config_nav_groups","updated_at","data_prod_info","updated_at"
"config_nav_groups","updated_at","data_product_brands","updated_at"
"config_nav_groups","updated_at","data_product_categories","updated_at"
"config_nav_groups","updated_at","data_product_variants","updated_at"
"config_nav_groups","updated_at","data_purchase_order_items","updated_at"
"config_nav_groups","updated_at","data_purchase_order_receipt_items","updated_at"
"config_nav_groups","updated_at","data_purchase_order_receipts","updated_at"
"config_nav_groups","updated_at","data_purchase_orders","updated_at"
"config_nav_groups","updated_at","data_sales_order_items","updated_at"
"config_nav_groups","updated_at","data_sales_orders","updated_at"
"config_nav_groups","updated_at","data_user_info","updated_at"
"config_nav_groups","updated_at","data_vendor_contacts","updated_at"
"config_nav_groups","updated_at","data_vendor_info","updated_at"
"config_nav_groups","updated_at","data_vendor_locations","updated_at"
"config_nav_groups","updated_at","master_address_types","updated_at"
"config_nav_groups","updated_at","master_company_types","updated_at"
"config_nav_groups","updated_at","master_coupon_types","updated_at"
"config_nav_groups","updated_at","master_inventory_location","updated_at"
"config_nav_groups","updated_at","master_payment_methods","updated_at"
"config_nav_groups","updated_at","master_payment_terms","updated_at"
"config_nav_groups","updated_at","master_purchase_order_statuses","updated_at"
"config_nav_groups","updated_at","master_sales_order_statuses","updated_at"
"config_nav_groups","updated_at","master_user_roles","updated_at"
"config_nav_items","created_at","analytics_inventory_movements","created_at"
"config_nav_items","created_at","analytics_inventory_summary","created_at"
"config_nav_items","created_at","base_modules","created_at"
"config_nav_items","created_at","config_nav_groups","created_at"
"config_nav_items","created_at","data_addresses","created_at"
"config_nav_items","created_at","data_coupon_usage","created_at"
"config_nav_items","created_at","data_coupons_info","created_at"
"config_nav_items","created_at","data_customer_discount","created_at"
"config_nav_items","created_at","data_customer_engagement","created_at"
"config_nav_items","created_at","data_customer_info","created_at"
"config_nav_items","created_at","data_customer_login_history","created_at"
"config_nav_items","created_at","data_customer_loyalty","created_at"
"config_nav_items","created_at","data_inventory_current","created_at"
"config_nav_items","created_at","data_inventory_movements","created_at"
"config_nav_items","created_at","data_prod_info","created_at"
"config_nav_items","created_at","data_product_brands","created_at"
"config_nav_items","created_at","data_product_categories","created_at"
"config_nav_items","created_at","data_product_external_ids","created_at"
"config_nav_items","created_at","data_product_variants","created_at"
"config_nav_items","created_at","data_purchase_order_history","created_at"
"config_nav_items","created_at","data_purchase_order_items","created_at"
"config_nav_items","created_at","data_purchase_order_receipt_items","created_at"
"config_nav_items","created_at","data_purchase_order_receipts","created_at"
"config_nav_items","created_at","data_purchase_orders","created_at"
"config_nav_items","created_at","data_sales_order_history","created_at"
"config_nav_items","created_at","data_sales_order_items","created_at"
"config_nav_items","created_at","data_sales_orders","created_at"
"config_nav_items","created_at","data_user_info","created_at"
"config_nav_items","created_at","data_user_sessions","created_at"
"config_nav_items","created_at","data_vendor_contacts","created_at"
"config_nav_items","created_at","data_vendor_info","created_at"
"config_nav_items","created_at","data_vendor_locations","created_at"
"config_nav_items","created_at","master_address_types","created_at"
"config_nav_items","created_at","master_company_types","created_at"
"config_nav_items","created_at","master_coupon_types","created_at"
"config_nav_items","created_at","master_inventory_location","created_at"
"config_nav_items","created_at","master_payment_methods","created_at"
"config_nav_items","created_at","master_payment_terms","created_at"
"config_nav_items","created_at","master_purchase_order_statuses","created_at"
"config_nav_items","created_at","master_sales_order_statuses","created_at"
"config_nav_items","created_at","master_user_roles","created_at"
"config_nav_items","is_active","base_modules","is_active"
"config_nav_items","is_active","config_nav_groups","is_active"
"config_nav_items","is_active","data_addresses","is_active"
"config_nav_items","is_active","data_coupons_info","is_active"
"config_nav_items","is_active","data_customer_discount","is_active"
"config_nav_items","is_active","data_customer_info","is_active"
"config_nav_items","is_active","data_product_brands","is_active"
"config_nav_items","is_active","data_product_categories","is_active"
"config_nav_items","is_active","data_product_variants","is_active"
"config_nav_items","is_active","data_user_info","is_active"
"config_nav_items","is_active","data_user_sessions","is_active"
"config_nav_items","is_active","data_vendor_contacts","is_active"
"config_nav_items","is_active","data_vendor_info","is_active"
"config_nav_items","is_active","data_vendor_locations","is_active"
"config_nav_items","is_active","master_address_types","is_active"
"config_nav_items","is_active","master_company_types","is_active"
"config_nav_items","is_active","master_coupon_types","is_active"
"config_nav_items","is_active","master_inventory_location","is_active"
"config_nav_items","is_active","master_payment_methods","is_active"
"config_nav_items","is_active","master_payment_terms","is_active"
"config_nav_items","is_active","master_purchase_order_statuses","is_active"
"config_nav_items","is_active","master_sales_order_statuses","is_active"
"config_nav_items","is_active","master_user_roles","is_active"
"config_nav_items","parent_id","data_product_categories","parent_id"
"config_nav_items","parent_id","master_company_types","parent_id"
"config_nav_items","updated_at","base_modules","updated_at"
"config_nav_items","updated_at","config_nav_groups","updated_at"
"config_nav_items","updated_at","data_addresses","updated_at"
"config_nav_items","updated_at","data_coupons_info","updated_at"
"config_nav_items","updated_at","data_customer_discount","updated_at"
"config_nav_items","updated_at","data_customer_engagement","updated_at"
"config_nav_items","updated_at","data_customer_info","updated_at"
"config_nav_items","updated_at","data_customer_loyalty","updated_at"
"config_nav_items","updated_at","data_prod_info","updated_at"
"config_nav_items","updated_at","data_product_brands","updated_at"
"config_nav_items","updated_at","data_product_categories","updated_at"
"config_nav_items","updated_at","data_product_variants","updated_at"
"config_nav_items","updated_at","data_purchase_order_items","updated_at"
"config_nav_items","updated_at","data_purchase_order_receipt_items","updated_at"
"config_nav_items","updated_at","data_purchase_order_receipts","updated_at"
"config_nav_items","updated_at","data_purchase_orders","updated_at"
"config_nav_items","updated_at","data_sales_order_items","updated_at"
"config_nav_items","updated_at","data_sales_orders","updated_at"
"config_nav_items","updated_at","data_user_info","updated_at"
"config_nav_items","updated_at","data_vendor_contacts","updated_at"
"config_nav_items","updated_at","data_vendor_info","updated_at"
"config_nav_items","updated_at","data_vendor_locations","updated_at"
"config_nav_items","updated_at","master_address_types","updated_at"
"config_nav_items","updated_at","master_company_types","updated_at"
"config_nav_items","updated_at","master_coupon_types","updated_at"
"config_nav_items","updated_at","master_inventory_location","updated_at"
"config_nav_items","updated_at","master_payment_methods","updated_at"
"config_nav_items","updated_at","master_payment_terms","updated_at"
"config_nav_items","updated_at","master_purchase_order_statuses","updated_at"
"config_nav_items","updated_at","master_sales_order_statuses","updated_at"
"config_nav_items","updated_at","master_user_roles","updated_at"
"data_addresses","created_at","analytics_inventory_movements","created_at"
"data_addresses","created_at","analytics_inventory_summary","created_at"
"data_addresses","created_at","base_modules","created_at"
"data_addresses","created_at","config_nav_groups","created_at"
"data_addresses","created_at","config_nav_items","created_at"
"data_addresses","created_at","data_coupon_usage","created_at"
"data_addresses","created_at","data_coupons_info","created_at"
"data_addresses","created_at","data_customer_discount","created_at"
"data_addresses","created_at","data_customer_engagement","created_at"
"data_addresses","created_at","data_customer_info","created_at"
"data_addresses","created_at","data_customer_login_history","created_at"
"data_addresses","created_at","data_customer_loyalty","created_at"
"data_addresses","created_at","data_inventory_current","created_at"
"data_addresses","created_at","data_inventory_movements","created_at"
"data_addresses","created_at","data_prod_info","created_at"
"data_addresses","created_at","data_product_brands","created_at"
"data_addresses","created_at","data_product_categories","created_at"
"data_addresses","created_at","data_product_external_ids","created_at"
"data_addresses","created_at","data_product_variants","created_at"
"data_addresses","created_at","data_purchase_order_history","created_at"
"data_addresses","created_at","data_purchase_order_items","created_at"
"data_addresses","created_at","data_purchase_order_receipt_items","created_at"
"data_addresses","created_at","data_purchase_order_receipts","created_at"
"data_addresses","created_at","data_purchase_orders","created_at"
"data_addresses","created_at","data_sales_order_history","created_at"
"data_addresses","created_at","data_sales_order_items","created_at"
"data_addresses","created_at","data_sales_orders","created_at"
"data_addresses","created_at","data_user_info","created_at"
"data_addresses","created_at","data_user_sessions","created_at"
"data_addresses","created_at","data_vendor_contacts","created_at"
"data_addresses","created_at","data_vendor_info","created_at"
"data_addresses","created_at","data_vendor_locations","created_at"
"data_addresses","created_at","master_address_types","created_at"
"data_addresses","created_at","master_company_types","created_at"
"data_addresses","created_at","master_coupon_types","created_at"
"data_addresses","created_at","master_inventory_location","created_at"
"data_addresses","created_at","master_payment_methods","created_at"
"data_addresses","created_at","master_payment_terms","created_at"
"data_addresses","created_at","master_purchase_order_statuses","created_at"
"data_addresses","created_at","master_sales_order_statuses","created_at"
"data_addresses","created_at","master_user_roles","created_at"
"data_addresses","deleted_at","base_modules","deleted_at"
"data_addresses","deleted_at","data_coupon_usage","deleted_at"
"data_addresses","deleted_at","data_coupons_info","deleted_at"
"data_addresses","deleted_at","data_customer_discount","deleted_at"
"data_addresses","deleted_at","data_customer_engagement","deleted_at"
"data_addresses","deleted_at","data_customer_info","deleted_at"
"data_addresses","deleted_at","data_customer_loyalty","deleted_at"
"data_addresses","deleted_at","data_inventory_current","deleted_at"
"data_addresses","deleted_at","data_inventory_movements","deleted_at"
